testID,tester,machine,cpu,mhz,hwAvail,os,compiler,autoParallel,benchType,base,peak
cpu2006-20090330-06897,Dell Inc.,"PowerEdge R610 (Intel Xeon X5560, 2.80 GHz)",Intel Xeon X5560,2800.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,36.2,38.2
cpu2006-20090330-06899,Dell Inc.,"PowerEdge R610 (Intel Xeon X5560, 2.80 GHz)",Intel Xeon X5560,2800.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,30.4,33.8
cpu2006-20090330-06901,Dell Inc.,"PowerEdge T610 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,35.2,37.1
cpu2006-20090330-06904,Dell Inc.,"PowerEdge T610 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,29.2,32.6
cpu2006-20090330-06907,Dell Inc.,"PowerEdge T610 (Intel Xeon X5560, 2.80 GHz)",Intel Xeon X5560,2800.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,36.2,38.2
cpu2006-20090330-06908,Dell Inc.,"PowerEdge T610 (Intel Xeon X5560, 2.80 GHz)",Intel Xeon X5560,2800.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,30.4,33.8
cpu2006-20090330-06910,Dell Inc.,"PowerEdge T610 (Intel Xeon E5540, 2.53 GHz)",Intel Xeon E5540,2533.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,31.6,33.6
cpu2006-20090330-06912,Dell Inc.,"PowerEdge T610 (Intel Xeon E5540, 2.53 GHz)",Intel Xeon E5540,2533.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,26.5,29.4
cpu2006-20090331-06915,Hewlett-Packard Company,,AMD Opteron 8389,2900.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Kernel 2.6.18-128.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CINT2006,18.5,21.6
cpu2006-20090331-06918,Hewlett-Packard Company,,AMD Opteron 8389,2900.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Kernel 2.6.18-128.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CFP2006,22.6,24.9
cpu2006-20090331-06920,Hewlett-Packard Company,,AMD Opteron 2389,2900.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Kernel 2.6.18-123.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CINT2006,18.7,22.0
cpu2006-20090331-06921,Hewlett-Packard Company,,AMD Opteron 2389,2900.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Kernel 2.6.18-123.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CFP2006,22.7,24.7
cpu2006-20090408-06955,Fujitsu,"CELSIUS M470, Intel Xeon W5580",Intel Xeon W5580,3200.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,32.8,36.6
cpu2006-20090408-06956,Fujitsu,"CELSIUS M470, Intel Xeon W5580",Intel Xeon W5580,3200.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,39.6,41.0
cpu2006-20090408-06957,Fujitsu,"CELSIUS R670, Intel Xeon W5580",Intel Xeon W5580,3200.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,33.2,37.2
cpu2006-20090408-06958,Fujitsu,"CELSIUS R670, Intel Xeon W5580",Intel Xeon W5580,3200.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,39.5,42.2
cpu2006-20090409-06963,NEC Corporation,,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,21.9,23.2
cpu2006-20090409-06965,NEC Corporation,,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,18.0,19.9
cpu2006-20090409-06967,NEC Corporation,,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,23.5,25.3
cpu2006-20090409-06969,NEC Corporation,,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,19.3,21.4
cpu2006-20090409-06971,NEC Corporation,,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,23.5,25.3
cpu2006-20090409-06973,NEC Corporation,,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,19.3,21.4
cpu2006-20090409-06987,NEC Corporation,,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,21.9,23.2
cpu2006-20090409-06989,NEC Corporation,,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,18.0,19.9
cpu2006-20090410-06991,NEC Corporation,Bull SAS,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,21.9,23.2
cpu2006-20090410-06993,NEC Corporation,Bull SAS,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,18.0,19.9
cpu2006-20090410-06995,NEC Corporation,Bull SAS,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,23.5,25.3
cpu2006-20090410-06997,NEC Corporation,Bull SAS,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,19.3,21.4
cpu2006-20090410-07003,NEC Corporation,Bull SAS,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,21.9,23.2
cpu2006-20090410-07005,NEC Corporation,Bull SAS,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,18.0,19.9
cpu2006-20090410-07007,NEC Corporation,Bull SAS,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,23.5,25.3
cpu2006-20090410-07009,NEC Corporation,Bull SAS,Intel Xeon E5504,2000.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2 with patch Linux kernel 20090119, Kernel 2.6.16.60-0.34-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081,Yes,CINT2006,19.3,21.4
cpu2006-20090413-07019,Sun Microsystems,Sun Blade X6270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (nightly build 090328),Yes,CFP2006,45.0,50.4
cpu2006-20090413-07020,Sun Microsystems,Sun Blade X6270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CINT2006,30.0,36.9
cpu2006-20090413-07021,Sun Microsystems,Sun Blade X6275 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (backend build 20090309),Yes,CFP2006,44.8,50.2
cpu2006-20090413-07022,Sun Microsystems,Sun Blade X6275 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (backend build 20090309),Yes,CINT2006,29.7,36.7
cpu2006-20090413-07025,Sun Microsystems,Sun Fire X4170 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CFP2006,43.9,48.9
cpu2006-20090413-07026,Sun Microsystems,Sun Fire X4170 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CINT2006,30.0,36.8
cpu2006-20090413-07028,Sun Microsystems,Sun Ultra 27 (Intel Xeon W3570 3.2GHz),Intel Xeon W3570,3200.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CFP2006,41.3,45.4
cpu2006-20090413-07029,Sun Microsystems,Sun Ultra 27 (Intel Xeon W3570 3.2GHz),Intel Xeon W3570,3200.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CINT2006,31.7,36.8
cpu2006-20090413-07030,Sun Microsystems,Sun Fire X2270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (backend build 20090309),Yes,CFP2006,43.6,48.3
cpu2006-20090413-07033,Sun Microsystems,Sun Fire X2270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (backend build 20090309),Yes,CINT2006,29.6,36.5
cpu2006-20090413-07034,Sun Microsystems,Sun Blade X6270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CFP2006,33.3,38.4
cpu2006-20090413-07036,Sun Microsystems,Sun Blade X6270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CINT2006,30.4,35.0
cpu2006-20090413-07040,Dell Inc.,"PowerEdge M610 (Intel Xeon E5504, 2.00 GHz)",Intel Xeon E5504,2000.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,22.5,23.8
cpu2006-20090413-07041,Dell Inc.,"PowerEdge M610 (Intel Xeon E5504, 2.00 GHz)",Intel Xeon E5504,2000.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,19.0,21.0
cpu2006-20090413-07043,Dell Inc.,"PowerEdge M610 (Intel Xeon E5506, 2.13 GHz)",Intel Xeon E5506,2133.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,23.2,24.6
cpu2006-20090413-07046,Dell Inc.,"PowerEdge M710 (Intel Xeon E5506, 2.13 GHz)",Intel Xeon E5506,2133.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,23.6,25.1
cpu2006-20090413-07047,Dell Inc.,"PowerEdge M610 (Intel Xeon E5506, 2.13 GHz)",Intel Xeon E5506,2133.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,20.0,22.1
cpu2006-20090413-07051,Dell Inc.,"PowerEdge M710 (Intel Xeon E5506, 2.13 GHz)",Intel Xeon E5506,2133.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,19.9,22.0
cpu2006-20090413-07052,Dell Inc.,"PowerEdge R710 (Intel Xeon E5540, 2.53 GHz)",Intel Xeon E5540,2533.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,31.5,33.6
cpu2006-20090413-07053,Dell Inc.,"PowerEdge M710 (Intel Xeon E5520, 2.27 GHz)",Intel Xeon E5520,2267.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,29.4,31.2
cpu2006-20090413-07055,Dell Inc.,"PowerEdge M710 (Intel Xeon E5520, 2.27 GHz)",Intel Xeon E5520,2267.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,24.2,26.9
cpu2006-20090413-07060,Dell Inc.,"PowerEdge R710 (Intel Xeon E5540, 2.53 GHz)",Intel Xeon E5540,2533.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,26.5,29.4
cpu2006-20090413-07061,Dell Inc.,"PowerEdge R710 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,35.0,37.2
cpu2006-20090413-07062,Dell Inc.,"PowerEdge R610 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,35.1,37.3
cpu2006-20090413-07065,Dell Inc.,"PowerEdge T610 (Intel Xeon E5520, 2.27 GHz)",Intel Xeon E5520,2267.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,29.4,31.2
cpu2006-20090413-07068,Dell Inc.,"PowerEdge T610 (Intel Xeon E5530, 2.40 GHz)",Intel Xeon E5530,2400.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080, l_cprof_p_11.0.080",Yes,CFP2006,30.4,32.3
cpu2006-20090413-07070,Dell Inc.,"PowerEdge R610 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,28.5,32.5
cpu2006-20090413-07073,Dell Inc.,"PowerEdge R710 (Intel Xeon X5550, 2.67 GHz)",Intel Xeon X5550,2667.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,29.2,32.6
cpu2006-20090413-07074,Dell Inc.,"PowerEdge T610 (Intel Xeon E5520, 2.27 GHz)",Intel Xeon E5520,2267.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,24.2,26.9
cpu2006-20090413-07075,Dell Inc.,"PowerEdge T610 (Intel Xeon E5530, 2.40 GHz)",Intel Xeon E5530,2400.0,Mar-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler Professional 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.080,Yes,CINT2006,25.4,28.2
cpu2006-20090414-07076,Sun Microsystems,Sun Blade X6275 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CFP2006,37.7,40.3
cpu2006-20090414-07078,Sun Microsystems,Sun Blade X6275 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CINT2006,31.2,34.9
cpu2006-20090414-07081,Hewlett-Packard Company,,AMD Opteron 8393 SE,3100.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Advanced Platform, Kernel 2.6.18-128.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CINT2006,19.7,23.4
cpu2006-20090414-07084,Hewlett-Packard Company,,AMD Opteron 8393 SE,3100.0,Apr-2009,"Red Hat Enterprise Linux Server release 5.3, Advanced Platform, Kernel 2.6.18-128.el5",PGI Server Complete Version 8.0 PathScale Compiler Suite Version 3.2,Yes,CFP2006,23.6,25.9
cpu2006-20090414-07086,Sun Microsystems,Sun Fire X2270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CFP2006,32.8,38.6
cpu2006-20090414-07089,Sun Microsystems,Sun Fire X2270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,"SuSe Linux Enterprise Server 10 (x86_64) SP2, kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CINT2006,30.5,35.0
cpu2006-20090414-07090,Sun Microsystems,Sun Blade X6270 (Intel Xeon X5570 2.93GHz),Intel Xeon X5570,2933.0,Apr-2009,OpenSolaris 2008.11,Sun Studio 12 Update 1 (internal build 39.0),Yes,CINT2006,32.0,36.8
cpu2006-20090416-07093,Supermicro,"H8DA3-2 , AMD Opteron 2386 SE",AMD Opteron 2386 SE,2800.0,Feb-2009,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,No,CINT2006,17.9,21.6
cpu2006-20090416-07094,Supermicro,"H8DA3-2 , AMD Opteron 2386 SE",AMD Opteron 2386 SE,2800.0,Feb-2009,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,Yes,CFP2006,19.4,23.6
cpu2006-20090422-07107,Supermicro,"Motherboard H8DMT-INF+, AMD Opteron 2389",AMD Opteron 2389,2900.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,Yes,CFP2006,19.6,21.7
cpu2006-20090422-07108,Supermicro,"Motherboard H8DMT-INF+, AMD Opteron 2389",AMD Opteron 2389,2900.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,No,CINT2006,18.1,22.0
cpu2006-20090422-07109,Supermicro,"Motherboard H8DMR-82, AMD Opteron 2389",AMD Opteron 2389,2900.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,No,CINT2006,17.3,20.9
cpu2006-20090422-07111,Supermicro,"Motherboard H8DMR-82, AMD Opteron 2389",AMD Opteron 2389,2900.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",PGI Server Complete Version 7.2 PathScale Compiler Suite Version 3.2,Yes,CFP2006,19.2,21.4
cpu2006-20090423-07113,Supermicro,Motherboard B7DBE,Intel Xeon E5440,2833.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp",Intel C++ Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066,Yes,CINT2006,23.4,26.7
cpu2006-20090423-07115,Supermicro,Motherboard B7DBE,Intel Xeon E5440,2833.0,Nov-2008,"SuSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.21-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20080930 Package ID: l_cproc_p_11.0.066, l_cprof_p_11.0.066",Yes,CFP2006,23.0,24.0
cpu2006-20090424-07127,NEC Corporation,Bull SAS,Intel Xeon E5502,1867.0,Apr-2009,"SUSE Linux Enterprise Server 10 (x86_64) SP2, Kernel 2.6.16.60-0.34-smp","Intel C++ and Fortran Compiler 11.0 for Linux Build 20090131 Package ID: l_cproc_p_11.0.081, l_cprof_p_11.0.081",Yes,CFP2006,21.9,23.2
